sample_id,task_type,token_position,position_bin,tree_depth,node_id,parent_id,token_id,draft_prob,target_prob,acceptance_prob,target_entropy
he_HumanEval/0,code,1,0,3,34,5,960,0.03350830078125,0.0106201171875,0.31693989071038253,4.65625
he_HumanEval/0,code,1,0,3,35,6,7431,0.79052734375,0.96337890625,1.0,0.213623046875
he_HumanEval/0,code,1,0,3,36,6,451,0.16064453125,0.01270294189453125,0.07907484802431611,0.213623046875
he_HumanEval/0,code,1,0,3,37,6,738,0.01277923583984375,0.01374053955078125,1.0,0.213623046875
he_HumanEval/0,code,1,0,3,38,6,16897,0.006999969482421875,0.0008444786071777344,0.12064032697547684,0.213623046875
he_HumanEval/0,code,1,0,3,39,6,599,0.006130218505859375,0.0002574920654296875,0.04200373366521468,0.213623046875
he_HumanEval/0,code,1,0,3,40,7,738,0.346435546875,0.99755859375,1.0,0.0193328857421875
he_HumanEval/0,code,1,0,3,41,7,599,0.2052001953125,1.6093254089355469e-06,7.842708953004164e-06,0.0193328857421875
he_HumanEval/0,code,1,0,3,42,7,7431,0.1090087890625,0.0002448558807373047,0.0022462031075027996,0.0193328857421875
he_HumanEval/0,code,1,0,3,43,7,4236,0.061126708984375,5.960464477539063e-08,9.75099850224663e-07,0.0193328857421875
he_HumanEval/0,code,1,0,3,44,7,2533,0.057891845703125,6.693601608276367e-05,0.0011562252899314708,0.0193328857421875
he_HumanEval/0,code,1,0,3,45,8,306,0.341796875,2.980232238769531e-07,8.719308035714285e-07,1.1240234375
he_HumanEval/0,code,1,0,3,46,8,954,0.1917724609375,0.346435546875,1.0,1.1240234375
he_HumanEval/0,code,1,0,3,47,8,474,0.125732421875,0.1796875,1.0,1.1240234375
he_HumanEval/0,code,1,0,3,48,8,302,0.08575439453125,0.00023114681243896484,0.002695451512455516,1.1240234375
he_HumanEval/0,code,1,0,3,49,8,1353,0.05938720703125,0.458984375,1.0,1.1240234375
he_HumanEval/0,code,1,0,3,50,9,338,0.158203125,0.0251617431640625,0.15904706790123457,2.462890625
he_HumanEval/0,code,1,0,3,51,9,679,0.1270751953125,0.049652099609375,0.39073006724303555,2.462890625
he_HumanEval/0,code,1,0,3,52,9,3802,0.12127685546875,0.0159912109375,0.1318570709612481,2.462890625
he_HumanEval/0,code,1,0,3,53,9,903,0.0802001953125,0.268310546875,1.0,2.462890625
he_HumanEval/0,code,1,0,3,54,9,5418,0.0753173828125,0.062286376953125,0.8269854132901134,2.462890625
he_HumanEval/0,code,1,0,3,55,10,4770,0.9990234375,0.9970703125,0.9980449657869013,0.0272216796875
he_HumanEval/0,code,1,0,3,56,10,756,0.00018656253814697266,0.0002390146255493164,1.0,0.0272216796875
he_HumanEval/0,code,1,0,3,57,10,1667,8.213520050048828e-05,1.1920928955078125e-06,0.01451378809869376,0.0272216796875
he_HumanEval/0,code,1,0,3,58,10,1649,7.718801498413086e-05,3.159046173095703e-05,0.4092664092664093,0.0272216796875
he_HumanEval/0,code,1,0,3,59,10,7431,6.812810897827148e-05,0.0002263784408569336,1.0,0.0272216796875
he_HumanEval/0,code,1,0,3,60,11,1667,0.193115234375,0.01554107666015625,0.08047566371681415,1.423828125
he_HumanEval/0,code,1,0,3,61,11,1284,0.127685546875,0.00580596923828125,0.0454708413001912,1.423828125
he_HumanEval/0,code,1,0,3,62,11,679,0.10833740234375,0.021575927734375,0.19915492957746478,1.423828125
he_HumanEval/0,code,1,0,3,63,11,338,0.07330322265625,0.0159149169921875,0.21711074104912573,1.423828125
he_HumanEval/0,code,2,0,1,0,-1,396,0.3173828125,0.00997161865234375,0.03141826923076923,0.485595703125
he_HumanEval/0,code,2,0,1,1,-1,565,0.12139892578125,0.00537872314453125,0.04430618401206637,0.485595703125
he_HumanEval/0,code,2,0,1,2,-1,736,0.08953857421875,0.06549072265625,0.7314246762099523,0.485595703125
he_HumanEval/0,code,2,0,1,3,-1,363,0.064453125,0.0098114013671875,0.15222537878787878,0.485595703125
he_HumanEval/0,code,2,0,1,4,-1,822,0.060089111328125,0.8974609375,1.0,0.485595703125
he_HumanEval/0,code,2,0,2,5,0,5399,0.06512451171875,0.25732421875,1.0,4.65625
he_HumanEval/0,code,2,0,2,6,0,1423,0.050323486328125,0.016571044921875,0.3292904790782292,4.65625
he_HumanEval/0,code,2,0,2,7,0,10987,0.04803466796875,0.02508544921875,0.5222363405336722,4.65625
he_HumanEval/0,code,2,0,2,8,0,20025,0.037109375,0.024688720703125,0.665296052631579,4.65625
he_HumanEval/0,code,2,0,2,9,0,960,0.03350830078125,0.0106201171875,0.31693989071038253,4.65625
he_HumanEval/0,code,2,0,2,10,1,7431,0.79052734375,0.96337890625,1.0,0.213623046875
he_HumanEval/0,code,2,0,2,11,1,451,0.16064453125,0.01270294189453125,0.07907484802431611,0.213623046875
he_HumanEval/0,code,2,0,2,12,1,738,0.01277923583984375,0.01374053955078125,1.0,0.213623046875
he_HumanEval/0,code,2,0,2,13,1,16897,0.006999969482421875,0.0008444786071777344,0.12064032697547684,0.213623046875
he_HumanEval/0,code,2,0,2,14,1,599,0.006130218505859375,0.0002574920654296875,0.04200373366521468,0.213623046875
he_HumanEval/0,code,2,0,2,15,2,738,0.346435546875,0.99755859375,1.0,0.0193328857421875
he_HumanEval/0,code,2,0,2,16,2,599,0.2052001953125,1.6093254089355469e-06,7.842708953004164e-06,0.0193328857421875
he_HumanEval/0,code,2,0,2,17,2,7431,0.1090087890625,0.0002448558807373047,0.0022462031075027996,0.0193328857421875
he_HumanEval/0,code,2,0,2,18,2,4236,0.061126708984375,5.960464477539063e-08,9.75099850224663e-07,0.0193328857421875
he_HumanEval/0,code,2,0,2,19,2,2533,0.057891845703125,6.693601608276367e-05,0.0011562252899314708,0.0193328857421875
he_HumanEval/0,code,2,0,2,20,3,306,0.341796875,2.980232238769531e-07,8.719308035714285e-07,1.1240234375
he_HumanEval/0,code,2,0,2,21,3,954,0.1917724609375,0.346435546875,1.0,1.1240234375
he_HumanEval/0,code,2,0,2,22,3,474,0.125732421875,0.1796875,1.0,1.1240234375
he_HumanEval/0,code,2,0,2,23,3,302,0.08575439453125,0.00023114681243896484,0.002695451512455516,1.1240234375
he_HumanEval/0,code,2,0,2,24,3,1353,0.05938720703125,0.458984375,1.0,1.1240234375
he_HumanEval/0,code,2,0,2,25,4,338,0.158203125,0.0251617431640625,0.15904706790123457,2.462890625
he_HumanEval/0,code,2,0,2,26,4,679,0.1270751953125,0.049652099609375,0.39073006724303555,2.462890625
he_HumanEval/0,code,2,0,2,27,4,3802,0.12127685546875,0.0159912109375,0.1318570709612481,2.462890625
he_HumanEval/0,code,2,0,2,28,4,903,0.0802001953125,0.268310546875,1.0,2.462890625
he_HumanEval/0,code,2,0,2,29,4,5418,0.0753173828125,0.062286376953125,0.8269854132901134,2.462890625
he_HumanEval/0,code,2,0,3,30,5,565,0.71630859375,0.90087890625,1.0,0.483154296875
he_HumanEval/0,code,2,0,3,31,5,363,0.116943359375,0.06329345703125,0.541231732776618,0.483154296875
he_HumanEval/0,code,2,0,3,32,5,393,0.04302978515625,0.00144195556640625,0.03351063829787234,0.483154296875
he_HumanEval/0,code,2,0,3,33,5,292,0.0192413330078125,0.004306793212890625,0.2238302934179223,0.483154296875
he_HumanEval/0,code,2,0,3,34,5,1269,0.017120361328125,0.003711700439453125,0.21680035650623886,0.483154296875
he_HumanEval/0,code,2,0,3,35,6,565,0.71630859375,0.86572265625,1.0,0.62353515625
he_HumanEval/0,code,2,0,3,36,6,363,0.1263427734375,0.0843505859375,0.6676328502415458,0.62353515625
he_HumanEval/0,code,2,0,3,37,6,393,0.04833984375,0.0005216598510742188,0.010791508838383838,0.62353515625
he_HumanEval/0,code,2,0,3,38,6,1269,0.0159454345703125,0.00479888916015625,0.3009569377990431,0.62353515625
he_HumanEval/0,code,2,0,3,39,6,599,0.0099029541015625,0.0036792755126953125,0.37153312788906007,0.62353515625
he_HumanEval/0,code,2,0,3,40,7,278,0.3994140625,0.67919921875,1.0,1.2412109375
he_HumanEval/0,code,2,0,3,41,7,16285,0.08306884765625,0.0110626220703125,0.13317413666421749,1.2412109375
he_HumanEval/0,code,2,0,3,42,7,9212,0.059844970703125,0.0003314018249511719,0.0055376721060683325,1.2412109375
he_HumanEval/0,code,2,0,3,43,7,599,0.048065185546875,0.1025390625,1.0,1.2412109375
he_HumanEval/0,code,2,0,3,44,7,2380,0.036285400390625,0.0008802413940429688,0.02425883095037847,1.2412109375
he_HumanEval/0,code,2,0,3,45,8,278,0.56689453125,0.9541015625,1.0,0.242431640625
he_HumanEval/0,code,2,0,3,46,8,3694,0.1729736328125,0.005764007568359375,0.03332304163726182,0.242431640625
he_HumanEval/0,code,2,0,3,47,8,1051,0.07440185546875,0.031646728515625,0.4253486464315012,0.242431640625
he_HumanEval/0,code,2,0,3,48,8,297,0.06512451171875,4.76837158203125e-06,7.321930646672914e-05,0.242431640625
he_HumanEval/0,code,2,0,3,49,8,1409,0.018524169921875,2.4080276489257812e-05,0.0012999382207578253,0.242431640625
he_HumanEval/0,code,2,0,3,50,9,278,0.1875,0.419189453125,1.0,1.3486328125
he_HumanEval/0,code,2,0,3,51,9,591,0.1102294921875,0.005794525146484375,0.052567829457364344,1.3486328125
he_HumanEval/0,code,2,0,3,52,9,727,0.09356689453125,0.42578125,1.0,1.3486328125
he_HumanEval/0,code,2,0,3,53,9,738,0.08587646484375,0.073974609375,0.8614072494669509,1.3486328125
he_HumanEval/0,code,2,0,3,54,9,694,0.0673828125,0.00417327880859375,0.0619338768115942,1.3486328125
he_HumanEval/0,code,2,0,3,55,10,29898,0.99755859375,1.0,1.0,1.919269561767578e-05
he_HumanEval/0,code,2,0,3,56,10,4197,0.001926422119140625,2.384185791015625e-07,0.00012376237623762376,1.919269561767578e-05
he_HumanEval/0,code,2,0,3,57,10,3319,0.00013208389282226562,0.0,0.0,1.919269561767578e-05
he_HumanEval/0,code,2,0,3,58,10,7373,0.00010532140731811523,0.0,0.0,1.919269561767578e-05
he_HumanEval/0,code,2,0,3,59,10,703,1.8894672393798828e-05,0.0,0.0,1.919269561767578e-05
he_HumanEval/0,code,2,0,3,60,11,338,0.4501953125,0.693359375,1.0,0.78955078125
he_HumanEval/0,code,2,0,3,61,11,3694,0.409912109375,0.271484375,0.6622989874925551,0.78955078125
he_HumanEval/0,code,2,0,3,62,11,7431,0.0321044921875,0.0190582275390625,0.5936311787072244,0.78955078125
he_HumanEval/0,code,2,0,3,63,11,313,0.0238494873046875,0.0007390975952148438,0.030990083173384517,0.78955078125
he_HumanEval/0,code,3,0,1,0,-1,338,0.158203125,0.0251617431640625,0.15904706790123457,2.462890625
he_HumanEval/0,code,3,0,1,1,-1,679,0.1270751953125,0.049652099609375,0.39073006724303555,2.462890625
he_HumanEval/0,code,3,0,1,2,-1,3802,0.12127685546875,0.0159912109375,0.1318570709612481,2.462890625
he_HumanEval/0,code,3,0,1,3,-1,903,0.0802001953125,0.268310546875,1.0,2.462890625
he_HumanEval/0,code,3,0,1,4,-1,5418,0.0753173828125,0.062286376953125,0.8269854132901134,2.462890625
he_HumanEval/0,code,3,0,2,5,0,29918,0.998046875,0.9951171875,0.99706457925636,0.038604736328125
he_HumanEval/0,code,3,0,2,6,0,5358,0.0013551712036132812,0.00324249267578125,1.0,0.038604736328125
he_HumanEval/0,code,3,0,2,7,0,11123,0.0002300739288330078,0.0003261566162109375,1.0,0.038604736328125
he_HumanEval/0,code,3,0,2,8,0,262,4.4286251068115234e-05,9.179115295410156e-06,0.2072678331090175,0.038604736328125
he_HumanEval/0,code,3,0,2,9,0,11291,1.9311904907226562e-05,0.0001589059829711914,1.0,0.038604736328125
he_HumanEval/0,code,3,0,2,10,1,29918,0.9990234375,1.0,1.0,0.0004372596740722656
he_HumanEval/0,code,3,0,2,11,1,11291,6.973743438720703e-05,4.470348358154297e-06,0.0641025641025641,0.0004372596740722656
he_HumanEval/0,code,3,0,2,12,1,29907,6.008148193359375e-05,1.3113021850585938e-06,0.021825396825396824,0.0004372596740722656
he_HumanEval/0,code,3,0,2,13,1,27469,5.555152893066406e-05,5.364418029785156e-07,0.009656652360515022,0.0004372596740722656
he_HumanEval/0,code,3,0,2,14,1,8140,4.756450653076172e-05,5.960464477539063e-08,0.0012531328320802004,0.0004372596740722656
he_HumanEval/0,code,3,0,2,15,2,29918,0.8291015625,0.998046875,1.0,0.01519775390625
he_HumanEval/0,code,3,0,2,16,2,29898,0.165771484375,0.00208282470703125,0.012564432989690722,0.01519775390625
he_HumanEval/0,code,3,0,2,17,2,10456,0.0009484291076660156,2.384185791015625e-07,0.00025138260432378077,0.01519775390625
he_HumanEval/0,code,3,0,2,18,2,23538,0.0007562637329101562,1.0728836059570312e-06,0.0014186633039092057,0.01519775390625
he_HumanEval/0,code,3,0,2,19,2,26889,0.0007443428039550781,8.344650268554688e-07,0.0011210762331838565,0.01519775390625
he_HumanEval/0,code,3,0,2,20,3,11291,0.1339111328125,0.08349609375,0.6235186873290793,2.98046875
he_HumanEval/0,code,3,0,2,21,3,5358,0.1209716796875,0.016571044921875,0.13698284561049445,2.98046875
he_HumanEval/0,code,3,0,2,22,3,275,0.11456298828125,0.047210693359375,0.41209376664890784,2.98046875
he_HumanEval/0,code,3,0,2,23,3,657,0.10675048828125,0.174072265625,1.0,2.98046875
he_HumanEval/0,code,3,0,2,24,3,18307,0.092041015625,0.0127105712890625,0.13809681697612733,2.98046875
he_HumanEval/0,code,3,0,2,25,4,29898,0.82080078125,0.7744140625,0.9434860202260559,0.537109375
he_HumanEval/0,code,3,0,2,26,4,29918,0.1719970703125,0.225341796875,1.0,0.537109375
he_HumanEval/0,code,3,0,2,27,4,10456,0.002613067626953125,2.3245811462402344e-06,0.0008895985401459854,0.537109375
he_HumanEval/0,code,3,0,2,28,4,7373,0.0018091201782226562,3.3795833587646484e-05,0.01868081180811808,0.537109375
he_HumanEval/0,code,3,0,2,29,4,7295,0.0010309219360351562,6.9141387939453125e-06,0.006706753006475485,0.537109375
he_HumanEval/0,code,3,0,3,30,5,5358,0.73291015625,0.57421875,0.7834776815456362,1.6171875
he_HumanEval/0,code,3,0,3,31,5,11291,0.153564453125,0.2841796875,1.0,1.6171875
he_HumanEval/0,code,3,0,3,32,5,2222,0.0085296630859375,0.0036640167236328125,0.42956171735241505,1.6171875
he_HumanEval/0,code,3,0,3,33,5,17642,0.0078887939453125,0.0004444122314453125,0.05633462282398453,1.6171875
he_HumanEval/0,code,3,0,3,34,5,262,0.007297515869140625,0.00957489013671875,1.0,1.6171875
he_HumanEval/0,code,3,0,3,35,6,29898,0.96044921875,0.951171875,0.9903406202338587,0.231689453125
he_HumanEval/0,code,3,0,3,36,6,29918,0.029449462890625,0.043792724609375,1.0,0.231689453125
he_HumanEval/0,code,3,0,3,37,6,10456,0.00557708740234375,2.3126602172851562e-05,0.00414671682626539,0.231689453125
he_HumanEval/0,code,3,0,3,38,6,7373,0.00185394287109375,0.000530242919921875,0.28600823045267487,0.231689453125
he_HumanEval/0,code,3,0,3,39,6,23538,0.00127410888671875,9.655952453613281e-05,0.07578592814371257,0.231689453125
he_HumanEval/0,code,3,0,3,40,7,29898,0.9072265625,0.385498046875,0.42491926803013996,0.7431640625
he_HumanEval/0,code,3,0,3,41,7,1762,0.034637451171875,0.6064453125,1.0,0.7431640625
he_HumanEval/0,code,3,0,3,42,7,2369,0.034088134765625,0.0016641616821289062,0.048819382273948074,0.7431640625
he_HumanEval/0,code,3,0,3,43,7,7373,0.005970001220703125,0.00022876262664794922,0.038318690095846646,0.7431640625
he_HumanEval/0,code,3,0,3,44,7,10456,0.00211334228515625,3.0994415283203125e-05,0.014666064981949459,0.7431640625
he_HumanEval/0,code,3,0,3,45,8,1037,0.330078125,0.0247955322265625,0.0751201923076923,0.85400390625
he_HumanEval/0,code,3,0,3,46,8,29918,0.2000732421875,0.78369140625,1.0,0.85400390625
he_HumanEval/0,code,3,0,3,47,8,11291,0.1397705078125,0.0007724761962890625,0.00552674672489083,0.85400390625
he_HumanEval/0,code,3,0,3,48,8,695,0.050201416015625,0.0002079010009765625,0.0041413373860182375,0.85400390625
he_HumanEval/0,code,3,0,3,49,8,3881,0.0306854248046875,0.0036563873291015625,0.11915713575335654,0.85400390625
he_HumanEval/0,code,3,0,3,50,9,261,0.4560546875,0.97021484375,1.0,0.2054443359375
he_HumanEval/0,code,3,0,3,51,9,10896,0.244140625,0.0017194747924804688,0.00704296875,0.2054443359375
he_HumanEval/0,code,3,0,3,52,9,300,0.0843505859375,0.0024623870849609375,0.029192293777134587,0.2054443359375
he_HumanEval/0,code,3,0,3,53,9,264,0.048065185546875,5.662441253662109e-06,0.00011780753968253968,0.2054443359375
he_HumanEval/0,code,3,0,3,54,9,406,0.045867919921875,0.0015172958374023438,0.03307967398536261,0.2054443359375
